Cell Line1,Cell Line2,Cell Line3,Protein,Gene,Descrip,Type,Cond
33.177854736631986,33.208332391846454,33.10897353742728,P12763,FETUA, Alpha-2-HS-glycoprotein OS=Bos taurus GN=AHSG PE=1 SV=2,B,TI_CT_PPHE
20.750132022283516,20.847224417539742,20.904547529967644,P12799,FIBG, Fibrinogen gamma-B chain OS=Bos taurus GN=FGG PE=1 SV=1,B,TI_CT_PPHE
28.286459327602532,28.199504163436405,28.536941452858574,P15497,APOA1, Apolipoprotein A-I OS=Bos taurus GN=APOA1 PE=1 SV=3,B,TI_CT_PPHE
25.680013981524553,25.65929430080752,25.766618555933594,P17690,APOH, Beta-2-glycoprotein 1 OS=Bos taurus GN=APOH PE=1 SV=4,B,TI_CT_PPHE
23.810253374850653,23.736135746610714,23.754640881309008,P17697,CLUS, Clusterin OS=Bos taurus GN=CLU PE=1 SV=1,B,TI_CT_PPHE
24.39292904231616,24.183472698737564,24.435539277410104,P18902,RET4, Retinol-binding protein 4 OS=Bos taurus GN=RBP4 PE=1 SV=1,B,TI_CT_PPHE
19.688541805244245,19.793791061557634,21.108600828735135,P19035,APOC3, Apolipoprotein C-III OS=Bos taurus GN=APOC3 PE=1 SV=2,B,TI_CT_PPHE
26.267675545280383,26.137149303894116,26.298961397532814,P28800,A2AP, Alpha-2-antiplasmin OS=Bos taurus GN=SERPINF2 PE=1 SV=2,B,TI_CT_PPHE
32.00793293804342,31.921167355274342,32.06370398482255,P34955,A1AT, Alpha-1-antiproteinase OS=Bos taurus GN=SERPINA1 PE=1 SV=1,B,TI_CT_PPHE
21.164851852279806,21.237384981086862,21.293442112604474,P35445,COMP, Cartilage oligomeric matrix protein OS=Bos taurus GN=COMP PE=1 SV=2,B,TI_CT_PPHE
26.518542332162635,26.5278588338285,26.54341853958103,P41361,ANT3, Antithrombin-III OS=Bos taurus GN=SERPINC1 PE=1 SV=2,B,TI_CT_PPHE
20.699125241994455,20.779543985588518,20.67540633221391,P42916,CL43, Collectin-43 OS=Bos taurus GN=CL43 PE=1 SV=2,B,TI_CT_PPHE
24.483811655933803,24.376569451659666,24.567870719325526,P50448,F12AI, Factor XIIa inhibitor OS=Bos taurus PE=1 SV=1,B,TI_CT_PPHE
19.470134010459454,19.214218710266724,19.17340058767704,P68301,MT2, Metallothionein-2 OS=Bos taurus GN=MT2 PE=1 SV=1,B,TI_CT_PPHE
25.60898655150351,25.485228728923914,25.673807742324847,P56652,ITIH3, Inter-alpha-trypsin inhibitor heavy chain H3 OS=Bos taurus GN=ITIH3 PE=1 SV=2,B,TI_CT_PPHE
25.903048025476078,25.821651032341972,26.074659547509327,P63258,ACTG," Actin, cytoplasmic 2 OS=Bos taurus GN=ACTG1 PE=1 SV=1",B,TI_CT_PPHE
18.377087454531093,18.35109577642764,18.603616349413436,P61223,RAP1B, Ras-related protein Rap-1b OS=Bos taurus GN=RAP1B PE=2 SV=1,B,TI_CT_PPHE
20.037962867508476,20.088190801967674,20.201360762287774,P62935,PPIA, Peptidyl-prolyl cis-trans isomerase A OS=Bos taurus GN=PPIA PE=1 SV=2,B,TI_CT_PPHE
21.71244554511535,21.648637706945227,22.211098307967827,Q3ZC07,ACTC," Actin, alpha cardiac muscle 1 OS=Bos taurus GN=ACTC1 PE=2 SV=1",B,TI_CT_PPHE
20.110685086961634,20.145626658127664,20.252282631225544,P80425,FABPL," Fatty acid-binding protein, liver OS=Bos taurus GN=FABP1 PE=1 SV=1",B,TI_CT_PPHE
25.864403354382425,25.814534644624057,25.962452883654834,P81187,CFAB, Complement factor B OS=Bos taurus GN=CFB PE=1 SV=2,B,TI_CT_PPHE
26.291803154722235,25.940057192608926,26.04282510959688,P81644,APOA2, Apolipoprotein A-II OS=Bos taurus GN=APOA2 PE=1 SV=2,B,TI_CT_PPHE
19.474429964700143,19.50959432742924,20.0000426199442,P81948,TBA4A, Tubulin alpha-4A chain OS=Bos taurus GN=TUBA4A PE=1 SV=2,B,TI_CT_PPHE
22.55794063629772,22.483174950828246,22.59472180788104,Q03247,APOE, Apolipoprotein E OS=Bos taurus GN=APOE PE=1 SV=1,B,TI_CT_PPHE
23.49733140969735,23.390394347467975,23.614140050024194,Q05443,LUM, Lumican OS=Bos taurus GN=LUM PE=1 SV=1,B,TI_CT_PPHE
24.311503630446555,24.17269389254554,24.48690962257935,Q0VCM5,ITIH1, Inter-alpha-trypsin inhibitor heavy chain H1 OS=Bos taurus GN=ITIH1 PE=1 SV=1,B,TI_CT_PPHE
19.566660039520674,19.94841937254955,20.148451970378147,Q148H6,K1C28," Keratin, type I cytoskeletal 28 OS=Bos taurus GN=KRT28 PE=2 SV=1",B,TI_CT_PPHE
19.335823721182145,19.50745784118847,19.746244928593185,Q148H7,K2C79," Keratin, type II cytoskeletal 79 OS=Bos taurus GN=KRT79 PE=2 SV=1",B,TI_CT_PPHE
21.11529574312431,21.1530867467802,21.30468843198163,Q28065,C4BPA, C4b-binding protein alpha chain OS=Bos taurus GN=C4BPA PE=2 SV=1,B,TI_CT_PPHE
24.35148278003454,24.338034274948484,24.5319016328601,Q28085,CFAH, Complement factor H OS=Bos taurus GN=CFH PE=1 SV=3,B,TI_CT_PPHE
19.818977729440743,20.046598487252513,19.800944362846277,Q28107,FA5, Coagulation factor V OS=Bos taurus GN=F5 PE=1 SV=1,B,TI_CT_PPHE
31.536030929019443,31.599626223452642,31.587534456808775,Q29443,TRFE, Serotransferrin OS=Bos taurus GN=TF PE=2 SV=1,B,TI_CT_PPHE
22.990262967303217,23.02429268987705,23.123265573363444,Q29RQ1,CO7, Complement component C7 OS=Bos taurus GN=C7 PE=2 SV=1,B,TI_CT_PPHE
18.657356683449823,18.813503517841166,18.859667563664082,Q29S21,K2C7," Keratin, type II cytoskeletal 7 OS=Bos taurus GN=KRT7 PE=2 SV=1",B,TI_CT_PPHE
18.20933646637686,18.551800767564252,18.26115781886512,Q2HJ57,COTL1, Coactosin-like protein OS=Bos taurus GN=COTL1 PE=2 SV=3,B,TI_CT_PPHE
17.992478451626297,17.73262293820103,18.287617559496873,Q3ZBU7,TBB4A, Tubulin beta-4A chain OS=Bos taurus GN=TUBB4A PE=2 SV=1,B,TI_CT_PPHE
20.161883561046444,19.95014888506652,20.195988923981773,Q2KIG3,CBPB2, Carboxypeptidase B2 OS=Bos taurus GN=CPB2 PE=1 SV=1,B,TI_CT_PPHE
21.262451761803312,21.284819036956556,21.328013224996873,Q2KIS7,TETN, Tetranectin OS=Bos taurus GN=CLEC3B PE=2 SV=1,B,TI_CT_PPHE
20.80654179150349,20.720080938999285,21.047277625858925,Q2KIT0,HP20, Protein HP-20 homolog OS=Bos taurus PE=2 SV=1,B,TI_CT_PPHE
19.305903520583076,19.23196370687044,19.297906590995872,Q2KIX7,HP251, Protein HP-25 homolog 1 OS=Bos taurus PE=1 SV=1,B,TI_CT_PPHE
21.10550801197138,21.58126703956679,21.63067038153945,Q2KJ63,KLKB1, Plasma kallikrein OS=Bos taurus GN=KLKB1 PE=2 SV=1,B,TI_CT_PPHE
27.047392586472576,26.956449990715804,27.11936900143167,Q2KJF1,A1BG, Alpha-1B-glycoprotein OS=Bos taurus GN=A1BG PE=1 SV=1,B,TI_CT_PPHE
28.042807889522336,28.087469221076905,28.179342189374186,Q2UVX4,CO3, Complement C3 OS=Bos taurus GN=C3 PE=1 SV=2,B,TI_CT_PPHE
21.25137373295128,21.510332130611378,21.527571972763084,Q32KY0,APOD, Apolipoprotein D OS=Bos taurus GN=APOD PE=2 SV=1,B,TI_CT_PPHE
18.93268345306671,19.006836984697316,18.949606370405743,Q32PJ2,APOA4, Apolipoprotein A-IV OS=Bos taurus GN=APOA4 PE=2 SV=1,B,TI_CT_PPHE
22.000654001260376,22.01066914346757,22.203563396007535,Q3MHN2,CO9, Complement component C9 OS=Bos taurus GN=C9 PE=2 SV=1,B,TI_CT_PPHE
29.093955473615427,28.99959246645667,29.061109468114104,Q3MHN5,VTDB, Vitamin D-binding protein OS=Bos taurus GN=GC PE=2 SV=1,B,TI_CT_PPHE
19.702295407607245,19.790822752811476,19.87946245514708,Q3SWW8,TSP4, Thrombospondin-4 OS=Bos taurus GN=THBS4 PE=2 SV=1,B,TI_CT_PPHE
24.02609020074377,24.09643572627713,24.14596231161404,Q3SX14,GELS, Gelsolin OS=Bos taurus GN=GSN PE=2 SV=1,B,TI_CT_PPHE
29.126924817675604,29.10971393381801,29.23580847271492,Q3SZ57,FETA, Alpha-fetoprotein OS=Bos taurus GN=AFP PE=2 SV=1,B,TI_CT_PPHE
27.718751053308015,27.699490734022486,27.689210089289993,Q3SZR3,A1AG, Alpha-1-acid glycoprotein OS=Bos taurus GN=ORM1 PE=2 SV=1,B,TI_CT_PPHE
27.54688040755073,27.46275129339929,27.423172199599772,Q3SZV7,HEMO, Hemopexin OS=Bos taurus GN=HPX PE=2 SV=1,B,TI_CT_PPHE
18.808847825156537,19.00646348108603,18.3032902027372,Q3T021,SPAT9, Spermatogenesis-associated protein 9 OS=Bos taurus GN=SPATA9 PE=2 SV=1,B,TI_CT_PPHE
26.967494036557596,26.819310490004284,27.048383436090475,Q3T052,ITIH4, Inter-alpha-trypsin inhibitor heavy chain H4 OS=Bos taurus GN=ITIH4 PE=1 SV=1,B,TI_CT_PPHE
24.135984821590156,24.292900737992568,24.263111274137994,Q3Y5Z3,ADIPO, Adiponectin OS=Bos taurus GN=ADIPOQ PE=1 SV=1,B,TI_CT_PPHE
24.050011006146008,23.99747965908727,24.083898792314216,Q58CQ9,VNN1, Pantetheinase OS=Bos taurus GN=VNN1 PE=1 SV=1,B,TI_CT_PPHE
28.95611298914514,28.929368071405516,28.930631725722343,Q58D62,FETUB, Fetuin-B OS=Bos taurus GN=FETUB PE=1 SV=1,B,TI_CT_PPHE
19.898700580217316,18.81405852370823,18.736641020608385,Q5E9B1,LDHB, L-lactate dehydrogenase B chain OS=Bos taurus GN=LDHB PE=2 SV=4,B,TI_CT_PPHE
18.34656364538943,18.236843769475577,18.692190375292995,Q5E9F5,TAGL2, Transgelin-2 OS=Bos taurus GN=TAGLN2 PE=2 SV=3,B,TI_CT_PPHE
18.378731968086147,17.752359156262283,18.348881542620433,Q5E9F7,COF1, Cofilin-1 OS=Bos taurus GN=CFL1 PE=2 SV=3,B,TI_CT_PPHE
21.00746127328894,21.753962051972884,21.727427919062507,Q5XQN5,K2C5," Keratin, type II cytoskeletal 5 OS=Bos taurus GN=KRT5 PE=1 SV=1",B,TI_CT_PPHE
19.746527668039693,19.833097701764896,19.7269727514733,Q6URK6,CADH5, Cadherin-5 OS=Bos taurus GN=CDH5 PE=2 SV=1,B,TI_CT_PPHE
30.059436435635593,29.989218878287517,30.200360654150305,Q7SIH1,A2MG, Alpha-2-macroglobulin OS=Bos taurus GN=A2M PE=1 SV=2,B,TI_CT_PPHE
25.09290791469372,24.856230041915467,25.108966094121403,Q95121,PEDF, Pigment epithelium-derived factor OS=Bos taurus GN=SERPINF1 PE=1 SV=1,B,TI_CT_PPHE
21.644161267625005,21.277175703902017,21.583040187217527,Q95M17,CHIA, Acidic mammalian chitinase OS=Bos taurus GN=CHIA PE=1 SV=1,B,TI_CT_PPHE
19.984004236668177,19.917504489103614,20.074919703499727,Q9BGI3,PRDX2, Peroxiredoxin-2 OS=Bos taurus GN=PRDX2 PE=2 SV=1,B,TI_CT_PPHE
22.191737020070043,22.10247724495743,22.479374990247177,Q9N2I2,IPSP, Plasma serine protease inhibitor OS=Bos taurus GN=SERPINA5 PE=1 SV=1,B,TI_CT_PPHE
23.679133766806988,23.60676253200768,23.90487682468682,Q9TT36,THBG, Thyroxine-binding globulin OS=Bos taurus GN=SERPINA7 PE=2 SV=1,B,TI_CT_PPHE
27.917596201338963,27.87494100838107,27.98798604852096,Q9TTE1,SPA31, Serpin A3-1 OS=Bos taurus GN=SERPINA3-1 PE=1 SV=3,B,TI_CT_PPHE
19.340331853355224,19.337202853093157,19.481628476780156,Q9TTJ5,RGN, Regucalcin OS=Bos taurus GN=RGN PE=2 SV=1,B,TI_CT_PPHE
19.395435897926735,19.342361800145287,19.54358244451444,Q9XSJ4,ENOA, Alpha-enolase OS=Bos taurus GN=ENO1 PE=1 SV=4,B,TI_CT_PPHE
16.4544560432751,16.845728067464535,17.025335314108784,P08670,VIME,Vimentin OS=Homo sapiens GN=VIM PE=1 SV=4,H,TI_CT_PPHE
10.591087025969808,11.496527285370746,12.588299738813854,P00002,PC,PepCalMix,H,TI_CT_PPHE
17.340231833616297,17.03116751848192,16.941402544268158,P04264,K2C1,"Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6",H,TI_CT_PPHE
17.153482523845454,16.75598485351298,15.908573258596208,P35908,K22E,"Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens GN=KRT2 PE=1 SV=2",H,TI_CT_PPHE
17.690941728958226,16.842612656404185,16.753234500681817,P13645,K1C10,"Keratin, type I cytoskeletal 10 OS=Homo sapiens GN=KRT10 PE=1 SV=6",H,TI_CT_PPHE
16.893664923617106,15.97305419059272,15.247636520618915,P35527,K1C9,"Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3",H,TI_CT_PPHE
16.09112639406981,15.66400900511805,16.35367367017636,P02533,K1C14,"Keratin, type I cytoskeletal 14 OS=Homo sapiens GN=KRT14 PE=1 SV=4",H,TI_CT_PPHE
19.75268559960848,17.67977785527915,17.73150157170125,P02545,LMNA,Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1,H,TI_CT_PPHE
16.106434978976807,14.830362355652793,15.893303888874817,P14618,KPYM,Pyruvate kinase PKM OS=Homo sapiens GN=PKM PE=1 SV=4,H,TI_CT_PPHE
15.18309680620329,12.887347670780118,13.671993429620864,P07437,TBB5,Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2,H,TI_CT_PPHE
17.10271053184268,16.998884733420475,17.981743895221285,P07355,ANXA2,Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=2,H,TI_CT_PPHE
17.545477333890457,16.14184808859058,16.973293591615604,P60709,ACTB,"Actin, cytoplasmic 1 OS=Homo sapiens GN=ACTB PE=1 SV=1",H,TI_CT_PPHE
14.646125717176858,13.026373349375001,11.128206865123216,P68032,ACTC,"Actin, alpha cardiac muscle 1 OS=Homo sapiens GN=ACTC1 PE=1 SV=1",H,TI_CT_PPHE
17.136088141577584,17.050638121965537,16.59288145888242,P13639,EF2,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,H,TI_CT_PPHE
17.002576885709967,15.812990611218677,16.40335908479217,P06733,ENOA,Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2,H,TI_CT_PPHE
15.159858118204305,15.263588592813598,14.953691483834364,P11021,GRP78,78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2,H,TI_CT_PPHE
16.591070297829663,16.712400620422677,16.357084898924064,P68363,TBA1B,Tubulin alpha-1B chain OS=Homo sapiens GN=TUBA1B PE=1 SV=1,H,TI_CT_PPHE
12.276007035240932,12.826599618617703,11.717509466844422,Q13509,TBB3,Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=2,H,TI_CT_PPHE
15.954663828367366,17.757069351844788,16.46998343078359,P04406,G3P,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3,H,TI_CT_PPHE
16.74566448297704,16.61673090626666,17.213726105419784,P08758,ANXA5,Annexin A5 OS=Homo sapiens GN=ANXA5 PE=1 SV=2,H,TI_CT_PPHE
17.18982233798025,16.846525475399208,16.236793191521,P00338,LDHA,L-lactate dehydrogenase A chain OS=Homo sapiens GN=LDHA PE=1 SV=2,H,TI_CT_PPHE
16.60313095804466,14.786351912986516,14.356995959717153,Q5VTE0,EF1A3,Putative elongation factor 1-alpha-like 3 OS=Homo sapiens GN=EEF1A1P5 PE=5 SV=1,H,TI_CT_PPHE
16.175794005837904,16.028219157560095,15.381585424559033,P04083,ANXA1,Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2,H,TI_CT_PPHE
13.600798165753764,15.548161497942882,16.663738170121025,P11142,HSP7C,Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1,H,TI_CT_PPHE
14.36351544729812,14.642351155455774,14.97771231248362,P68104,EF1A1,Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1,H,TI_CT_PPHE
16.728322397935745,16.055440358447708,16.436756236260045,P08238,HS90B,Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,H,TI_CT_PPHE
16.160878853069516,15.93270408706725,15.261094212742497,P14625,ENPL,Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,H,TI_CT_PPHE
15.690940359236475,16.196852950776563,14.593119984674232,P13647,K2C5,"Keratin, type II cytoskeletal 5 OS=Homo sapiens GN=KRT5 PE=1 SV=3",H,TI_CT_PPHE
16.156815730672673,17.159505835719994,16.257166421929558,O43707,ACTN4,Alpha-actinin-4 OS=Homo sapiens GN=ACTN4 PE=1 SV=2,H,TI_CT_PPHE
16.771334618720925,15.738916367325103,16.584202727446694,P21333,FLNA,Isoform 2 of Filamin-A OS=Homo sapiens GN=FLNA,H,TI_CT_PPHE
15.156673219256279,13.646492224846137,14.37383511441207,P60174,TPIS,Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3,H,TI_CT_PPHE
15.88262106959557,15.32624152569858,16.066129546375162,P62937,PPIA,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2,H,TI_CT_PPHE
17.181439111803016,18.604357393544266,18.353700722863294,P07900,HS90A,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,H,TI_CT_PPHE
14.941137094109768,15.918687819489922,14.856128680245194,P62805,H4,Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2,H,TI_CT_PPHE
15.032162401856374,13.551700364506958,15.272619580661022,P04075,ALDOA,Isoform 2 of Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA,H,TI_CT_PPHE
15.240577446046265,16.673511865031106,13.488679162575327,P63104,1433Z,14-3-3 protein zeta/delta OS=Homo sapiens GN=YWHAZ PE=1 SV=1,H,TI_CT_PPHE
15.231754167676007,16.466676971984437,15.305124670279035,P27797,CALR,Calreticulin OS=Homo sapiens GN=CALR PE=1 SV=1,H,TI_CT_PPHE
15.921955703129267,14.511805651260385,15.396786796898242,Q8N257,H2B3B,Histone H2B type 3-B OS=Homo sapiens GN=HIST3H2BB PE=1 SV=3,H,TI_CT_PPHE
15.638912021856779,18.41058099841837,17.241527342543357,P09382,LEG1,Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2,H,TI_CT_PPHE
12.83348257894046,11.536260836227878,14.276458056666055,P31946,1433B,Isoform Short of 14-3-3 protein beta/alpha OS=Homo sapiens GN=YWHAB,H,TI_CT_PPHE
15.965126850520896,13.188772721972692,13.53103284261276,P25705,ATPA,"Isoform 2 of ATP synthase subunit alpha, mitochondrial OS=Homo sapiens GN=ATP5A1",H,TI_CT_PPHE
15.098642031361475,10.832381703189869,13.719553732545616,P07737,PROF1,Profilin-1 OS=Homo sapiens GN=PFN1 PE=1 SV=2,H,TI_CT_PPHE
13.690354714947231,13.513706101550124,12.63833852601355,P62328,TYB4,Thymosin beta-4 OS=Homo sapiens GN=TMSB4X PE=1 SV=2,H,TI_CT_PPHE
15.783178186888954,15.478314057816647,16.051062453926356,P07195,LDHB,L-lactate dehydrogenase B chain OS=Homo sapiens GN=LDHB PE=1 SV=2,H,TI_CT_PPHE
15.493966662810159,16.057198026430928,15.22155399419627,P10809,CH60,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2",H,TI_CT_PPHE
12.119343181675546,12.166104972251357,11.591346463148744,P81605,DCD,Dermcidin OS=Homo sapiens GN=DCD PE=1 SV=2,H,TI_CT_PPHE
17.18801948271161,16.900229995774666,16.540380411555294,P35579,MYH9,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,H,TI_CT_PPHE
12.461683263027837,12.50034283115515,11.279667077258583,Q96QV6,H2A1A,Histone H2A type 1-A OS=Homo sapiens GN=HIST1H2AA PE=1 SV=3,H,TI_CT_PPHE
15.36883089335005,17.195271468555084,15.679761114334347,Q9NZT1,CALL5,Calmodulin-like protein 5 OS=Homo sapiens GN=CALML5 PE=1 SV=2,H,TI_CT_PPHE
13.49344221958924,12.928138015260803,14.82010646254997,P00558,PGK1,Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3,H,TI_CT_PPHE
14.140050605586165,18.477052838193057,14.007266476087972,P69905,HBA,Hemoglobin subunit alpha OS=Homo sapiens GN=HBA1 PE=1 SV=2,H,TI_CT_PPHE
17.213807209294846,16.474033581244086,16.616727749187746,Q15149,PLEC,Isoform 4 of Plectin OS=Homo sapiens GN=PLEC,H,TI_CT_PPHE
16.435830982558254,15.99958432978965,16.422754772154523,P30101,PDIA3,Protein disulfide-isomerase A3 OS=Homo sapiens GN=PDIA3 PE=1 SV=4,H,TI_CT_PPHE
15.592957480110405,15.362461538318247,15.224889415255085,O43852,CALU,Calumenin OS=Homo sapiens GN=CALU PE=1 SV=2,H,TI_CT_PPHE
13.948551750691713,14.757975106583677,14.59104129214525,P06576,ATPB,"ATP synthase subunit beta, mitochondrial OS=Homo sapiens GN=ATP5B PE=1 SV=3",H,TI_CT_PPHE
